# Time,Step,PotEng
5.126000000000000000e+05,5.126000000000000000e+06,-9.287006799999999203e+03
5.128000000000000000e+05,5.128000000000000000e+06,-9.279282199999999648e+03
5.130000000000000000e+05,5.130000000000000000e+06,-9.285251500000000306e+03
5.132000000000000000e+05,5.132000000000000000e+06,-9.281610300000000279e+03
5.134000000000000000e+05,5.134000000000000000e+06,-9.280496300000000701e+03
5.136000000000000000e+05,5.136000000000000000e+06,-9.274380100000000311e+03
5.138000000000000000e+05,5.138000000000000000e+06,-9.287859899999999470e+03
5.140000000000000000e+05,5.140000000000000000e+06,-9.274420700000000579e+03
5.142000000000000000e+05,5.142000000000000000e+06,-9.276246399999999994e+03
5.144000000000000000e+05,5.144000000000000000e+06,-9.278562799999999697e+03
5.146000000000000000e+05,5.146000000000000000e+06,-9.288559499999999389e+03
5.148000000000000000e+05,5.148000000000000000e+06,-9.272646000000000640e+03
5.150000000000000000e+05,5.150000000000000000e+06,-9.272206200000000536e+03
5.152000000000000000e+05,5.152000000000000000e+06,-9.283700399999999718e+03
5.154000000000000000e+05,5.154000000000000000e+06,-9.282019299999999930e+03
5.156000000000000000e+05,5.156000000000000000e+06,-9.281413300000000163e+03
5.158000000000000000e+05,5.158000000000000000e+06,-9.271515999999999622e+03
5.160000000000000000e+05,5.160000000000000000e+06,-9.285110800000000381e+03
5.162000000000000000e+05,5.162000000000000000e+06,-9.275943600000000515e+03
5.164000000000000000e+05,5.164000000000000000e+06,-9.273891799999999421e+03
5.166000000000000000e+05,5.166000000000000000e+06,-9.283529099999999744e+03
5.168000000000000000e+05,5.168000000000000000e+06,-9.268152599999999438e+03
5.170000000000000000e+05,5.170000000000000000e+06,-9.267867200000000594e+03
5.172000000000000000e+05,5.172000000000000000e+06,-9.279928299999999581e+03
5.174000000000000000e+05,5.174000000000000000e+06,-9.281362999999999374e+03
5.176000000000000000e+05,5.176000000000000000e+06,-9.275474500000000262e+03
5.178000000000000000e+05,5.178000000000000000e+06,-9.275333199999999124e+03
5.180000000000000000e+05,5.180000000000000000e+06,-9.287539800000000469e+03
5.182000000000000000e+05,5.182000000000000000e+06,-9.280943699999999808e+03
5.184000000000000000e+05,5.184000000000000000e+06,-9.275748199999999997e+03
5.186000000000000000e+05,5.186000000000000000e+06,-9.282012000000000626e+03
5.188000000000000000e+05,5.188000000000000000e+06,-9.272208500000000640e+03
5.190000000000000000e+05,5.190000000000000000e+06,-9.273913300000000163e+03
5.192000000000000000e+05,5.192000000000000000e+06,-9.272697299999999814e+03
5.194000000000000000e+05,5.194000000000000000e+06,-9.264999499999999898e+03
5.196000000000000000e+05,5.196000000000000000e+06,-9.272197099999999409e+03
5.198000000000000000e+05,5.198000000000000000e+06,-9.281040499999999156e+03
5.200000000000000000e+05,5.200000000000000000e+06,-9.277055800000000090e+03
5.202000000000000000e+05,5.202000000000000000e+06,-9.268537399999999252e+03
5.204000000000000000e+05,5.204000000000000000e+06,-9.280750599999999395e+03
5.206000000000000000e+05,5.206000000000000000e+06,-9.283226800000000367e+03
5.208000000000000000e+05,5.208000000000000000e+06,-9.277722400000000562e+03
5.210000000000000000e+05,5.210000000000000000e+06,-9.278558600000000297e+03
5.212000000000000000e+05,5.212000000000000000e+06,-9.280519200000000637e+03
5.214000000000000000e+05,5.214000000000000000e+06,-9.278610199999999168e+03
5.216000000000000000e+05,5.216000000000000000e+06,-9.276387899999999718e+03
5.218000000000000000e+05,5.218000000000000000e+06,-9.280428200000000288e+03
5.220000000000000000e+05,5.220000000000000000e+06,-9.271573599999999715e+03
5.222000000000000000e+05,5.222000000000000000e+06,-9.268620000000000800e+03
5.224000000000000000e+05,5.224000000000000000e+06,-9.276686999999999898e+03
5.226000000000000000e+05,5.226000000000000000e+06,-9.276836400000000140e+03
5.228000000000000000e+05,5.228000000000000000e+06,-9.260513000000000829e+03
5.230000000000000000e+05,5.230000000000000000e+06,-9.274396099999999933e+03
5.232000000000000000e+05,5.232000000000000000e+06,-9.272833800000000338e+03
5.234000000000000000e+05,5.234000000000000000e+06,-9.273936299999999392e+03
5.236000000000000000e+05,5.236000000000000000e+06,-9.279912299999999959e+03
5.238000000000000000e+05,5.238000000000000000e+06,-9.265443600000000515e+03
5.240000000000000000e+05,5.240000000000000000e+06,-9.275021399999999630e+03
5.242000000000000000e+05,5.242000000000000000e+06,-9.284567100000000210e+03
5.244000000000000000e+05,5.244000000000000000e+06,-9.275339099999999235e+03
5.246000000000000000e+05,5.246000000000000000e+06,-9.264919299999999566e+03
5.248000000000000000e+05,5.248000000000000000e+06,-9.277588400000000547e+03
5.250000000000000000e+05,5.250000000000000000e+06,-9.277859500000000480e+03
5.252000000000000000e+05,5.252000000000000000e+06,-9.272498600000000806e+03
5.254000000000000000e+05,5.254000000000000000e+06,-9.280326100000000224e+03
5.256000000000000000e+05,5.256000000000000000e+06,-9.280905199999999240e+03
5.258000000000000000e+05,5.258000000000000000e+06,-9.265813700000000608e+03
5.260000000000000000e+05,5.260000000000000000e+06,-9.262042400000000271e+03
5.262000000000000000e+05,5.262000000000000000e+06,-9.276915199999999459e+03
5.264000000000000000e+05,5.264000000000000000e+06,-9.272175499999999374e+03
5.266000000000000000e+05,5.266000000000000000e+06,-9.273814000000000306e+03
5.268000000000000000e+05,5.268000000000000000e+06,-9.273755699999999706e+03
5.270000000000000000e+05,5.270000000000000000e+06,-9.262296599999999671e+03
5.272000000000000000e+05,5.272000000000000000e+06,-9.270693100000000413e+03
5.274000000000000000e+05,5.274000000000000000e+06,-9.265852699999999459e+03
5.276000000000000000e+05,5.276000000000000000e+06,-9.274681300000000192e+03
5.278000000000000000e+05,5.278000000000000000e+06,-9.277126099999999497e+03
5.280000000000000000e+05,5.280000000000000000e+06,-9.276231799999999566e+03
5.282000000000000000e+05,5.282000000000000000e+06,-9.266995800000000600e+03
5.284000000000000000e+05,5.284000000000000000e+06,-9.276745500000000902e+03
5.286000000000000000e+05,5.286000000000000000e+06,-9.269264900000000125e+03
5.288000000000000000e+05,5.288000000000000000e+06,-9.267430200000000696e+03
5.290000000000000000e+05,5.290000000000000000e+06,-9.283792999999999665e+03
5.292000000000000000e+05,5.292000000000000000e+06,-9.277811200000000099e+03
5.294000000000000000e+05,5.294000000000000000e+06,-9.272143200000000434e+03
5.296000000000000000e+05,5.296000000000000000e+06,-9.274289399999999659e+03
5.298000000000000000e+05,5.298000000000000000e+06,-9.279117799999999988e+03
5.300000000000000000e+05,5.300000000000000000e+06,-9.270225399999999354e+03
5.302000000000000000e+05,5.302000000000000000e+06,-9.267630400000000009e+03
5.304000000000000000e+05,5.304000000000000000e+06,-9.278934800000000905e+03
5.306000000000000000e+05,5.306000000000000000e+06,-9.262967099999999846e+03
5.308000000000000000e+05,5.308000000000000000e+06,-9.278879899999999907e+03
5.310000000000000000e+05,5.310000000000000000e+06,-9.276201999999999316e+03
5.312000000000000000e+05,5.312000000000000000e+06,-9.268135399999999208e+03
5.314000000000000000e+05,5.314000000000000000e+06,-9.276832599999999729e+03
5.316000000000000000e+05,5.316000000000000000e+06,-9.275551799999999275e+03
5.318000000000000000e+05,5.318000000000000000e+06,-9.266830700000000434e+03
5.320000000000000000e+05,5.320000000000000000e+06,-9.265284100000000763e+03
5.322000000000000000e+05,5.322000000000000000e+06,-9.271274499999999534e+03
5.324000000000000000e+05,5.324000000000000000e+06,-9.274329599999999118e+03
5.326000000000000000e+05,5.326000000000000000e+06,-9.268309300000000803e+03
5.328000000000000000e+05,5.328000000000000000e+06,-9.276125200000000405e+03
5.330000000000000000e+05,5.330000000000000000e+06,-9.279702499999999418e+03
5.332000000000000000e+05,5.332000000000000000e+06,-9.272751800000000003e+03
5.334000000000000000e+05,5.334000000000000000e+06,-9.263140499999999520e+03
5.336000000000000000e+05,5.336000000000000000e+06,-9.260065099999999802e+03
5.338000000000000000e+05,5.338000000000000000e+06,-9.279024999999999636e+03
5.340000000000000000e+05,5.340000000000000000e+06,-9.272953700000000026e+03
5.342000000000000000e+05,5.342000000000000000e+06,-9.260913000000000466e+03
5.344000000000000000e+05,5.344000000000000000e+06,-9.270344900000000052e+03
5.346000000000000000e+05,5.346000000000000000e+06,-9.269503500000000713e+03
5.348000000000000000e+05,5.348000000000000000e+06,-9.268592000000000553e+03
5.350000000000000000e+05,5.350000000000000000e+06,-9.265249900000000707e+03
5.352000000000000000e+05,5.352000000000000000e+06,-9.267444400000000314e+03
5.354000000000000000e+05,5.354000000000000000e+06,-9.271602199999999357e+03
5.356000000000000000e+05,5.356000000000000000e+06,-9.273686400000000503e+03
5.358000000000000000e+05,5.358000000000000000e+06,-9.259430700000000797e+03
5.360000000000000000e+05,5.360000000000000000e+06,-9.276458399999999529e+03
5.362000000000000000e+05,5.362000000000000000e+06,-9.276936600000000908e+03
5.364000000000000000e+05,5.364000000000000000e+06,-9.268627500000000509e+03
5.366000000000000000e+05,5.366000000000000000e+06,-9.270553900000000795e+03
5.368000000000000000e+05,5.368000000000000000e+06,-9.264948500000000422e+03
5.370000000000000000e+05,5.370000000000000000e+06,-9.264368500000000495e+03
5.372000000000000000e+05,5.372000000000000000e+06,-9.268148499999999331e+03
5.374000000000000000e+05,5.374000000000000000e+06,-9.285107900000000882e+03
5.376000000000000000e+05,5.376000000000000000e+06,-9.276856100000000879e+03
5.378000000000000000e+05,5.378000000000000000e+06,-9.261616900000000896e+03
5.380000000000000000e+05,5.380000000000000000e+06,-9.264173600000000079e+03
5.382000000000000000e+05,5.382000000000000000e+06,-9.274676199999999881e+03
5.384000000000000000e+05,5.384000000000000000e+06,-9.273428799999999683e+03
5.386000000000000000e+05,5.386000000000000000e+06,-9.265666400000000067e+03
5.388000000000000000e+05,5.388000000000000000e+06,-9.265931300000000192e+03
5.390000000000000000e+05,5.390000000000000000e+06,-9.263623199999999997e+03
5.392000000000000000e+05,5.392000000000000000e+06,-9.263823500000000422e+03
5.394000000000000000e+05,5.394000000000000000e+06,-9.267027599999999438e+03
5.396000000000000000e+05,5.396000000000000000e+06,-9.266014300000000731e+03
5.398000000000000000e+05,5.398000000000000000e+06,-9.271554400000000896e+03
5.400000000000000000e+05,5.400000000000000000e+06,-9.273324599999999919e+03
5.402000000000000000e+05,5.402000000000000000e+06,-9.265394399999999223e+03
5.404000000000000000e+05,5.404000000000000000e+06,-9.274578900000000431e+03
5.406000000000000000e+05,5.406000000000000000e+06,-9.268463700000000244e+03
5.408000000000000000e+05,5.408000000000000000e+06,-9.273646300000000338e+03
5.410000000000000000e+05,5.410000000000000000e+06,-9.271474200000000565e+03
5.412000000000000000e+05,5.412000000000000000e+06,-9.257923600000000079e+03
5.414000000000000000e+05,5.414000000000000000e+06,-9.271633400000000620e+03
5.416000000000000000e+05,5.416000000000000000e+06,-9.270574300000000221e+03
5.418000000000000000e+05,5.418000000000000000e+06,-9.265350000000000364e+03
5.420000000000000000e+05,5.420000000000000000e+06,-9.268357500000000073e+03
5.422000000000000000e+05,5.422000000000000000e+06,-9.260254300000000512e+03
5.424000000000000000e+05,5.424000000000000000e+06,-9.259389800000000832e+03
5.426000000000000000e+05,5.426000000000000000e+06,-9.268200000000000728e+03
5.428000000000000000e+05,5.428000000000000000e+06,-9.270837600000000748e+03
5.430000000000000000e+05,5.430000000000000000e+06,-9.278881799999999203e+03
5.432000000000000000e+05,5.432000000000000000e+06,-9.271807500000000800e+03
5.434000000000000000e+05,5.434000000000000000e+06,-9.266216800000000148e+03
5.436000000000000000e+05,5.436000000000000000e+06,-9.259035099999999147e+03
5.438000000000000000e+05,5.438000000000000000e+06,-9.270384500000000116e+03
5.440000000000000000e+05,5.440000000000000000e+06,-9.263315800000000309e+03
5.442000000000000000e+05,5.442000000000000000e+06,-9.261997300000000905e+03
5.444000000000000000e+05,5.444000000000000000e+06,-9.261006699999999910e+03
5.446000000000000000e+05,5.446000000000000000e+06,-9.265573200000000725e+03
5.448000000000000000e+05,5.448000000000000000e+06,-9.267989100000000690e+03
5.450000000000000000e+05,5.450000000000000000e+06,-9.250317600000000311e+03
5.452000000000000000e+05,5.452000000000000000e+06,-9.268306399999999485e+03
5.454000000000000000e+05,5.454000000000000000e+06,-9.270443400000000111e+03
5.456000000000000000e+05,5.456000000000000000e+06,-9.276018700000000536e+03
5.458000000000000000e+05,5.458000000000000000e+06,-9.268222799999999552e+03
5.460000000000000000e+05,5.460000000000000000e+06,-9.268946400000000722e+03
5.462000000000000000e+05,5.462000000000000000e+06,-9.266360800000000381e+03
5.464000000000000000e+05,5.464000000000000000e+06,-9.268066500000000815e+03
5.466000000000000000e+05,5.466000000000000000e+06,-9.260582599999999729e+03
5.468000000000000000e+05,5.468000000000000000e+06,-9.253133799999999610e+03
5.470000000000000000e+05,5.470000000000000000e+06,-9.258510800000000017e+03
5.472000000000000000e+05,5.472000000000000000e+06,-9.269357099999999264e+03
5.474000000000000000e+05,5.474000000000000000e+06,-9.266087799999999334e+03
5.476000000000000000e+05,5.476000000000000000e+06,-9.269090799999999945e+03
5.478000000000000000e+05,5.478000000000000000e+06,-9.265763999999999214e+03
5.480000000000000000e+05,5.480000000000000000e+06,-9.266676299999999173e+03
5.482000000000000000e+05,5.482000000000000000e+06,-9.267641999999999825e+03
5.484000000000000000e+05,5.484000000000000000e+06,-9.266936999999999898e+03
5.486000000000000000e+05,5.486000000000000000e+06,-9.274091599999999744e+03
5.488000000000000000e+05,5.488000000000000000e+06,-9.261820700000000215e+03
5.490000000000000000e+05,5.490000000000000000e+06,-9.263971999999999753e+03
5.492000000000000000e+05,5.492000000000000000e+06,-9.275327900000000227e+03
5.494000000000000000e+05,5.494000000000000000e+06,-9.270694999999999709e+03
5.496000000000000000e+05,5.496000000000000000e+06,-9.274250899999999092e+03
5.498000000000000000e+05,5.498000000000000000e+06,-9.270701300000000629e+03
5.500000000000000000e+05,5.500000000000000000e+06,-9.269748600000000806e+03
5.502000000000000000e+05,5.502000000000000000e+06,-9.258615200000000186e+03
5.504000000000000000e+05,5.504000000000000000e+06,-9.278334199999999328e+03
5.506000000000000000e+05,5.506000000000000000e+06,-9.270779599999999846e+03
5.508000000000000000e+05,5.508000000000000000e+06,-9.274313799999999901e+03
5.510000000000000000e+05,5.510000000000000000e+06,-9.273628800000000410e+03
5.512000000000000000e+05,5.512000000000000000e+06,-9.270806800000000294e+03
5.514000000000000000e+05,5.514000000000000000e+06,-9.260884700000000521e+03
5.516000000000000000e+05,5.516000000000000000e+06,-9.263872900000000300e+03
5.518000000000000000e+05,5.518000000000000000e+06,-9.268653899999999339e+03
5.520000000000000000e+05,5.520000000000000000e+06,-9.258901499999999942e+03
5.522000000000000000e+05,5.522000000000000000e+06,-9.260744899999999689e+03
5.524000000000000000e+05,5.524000000000000000e+06,-9.263483099999999467e+03
5.526000000000000000e+05,5.526000000000000000e+06,-9.269590299999999843e+03
5.528000000000000000e+05,5.528000000000000000e+06,-9.258626299999999901e+03
5.530000000000000000e+05,5.530000000000000000e+06,-9.261723500000000058e+03
5.532000000000000000e+05,5.532000000000000000e+06,-9.261313899999999194e+03
5.534000000000000000e+05,5.534000000000000000e+06,-9.272770399999999427e+03
5.536000000000000000e+05,5.536000000000000000e+06,-9.269295599999999467e+03
5.538000000000000000e+05,5.538000000000000000e+06,-9.257653500000000349e+03
5.540000000000000000e+05,5.540000000000000000e+06,-9.266053799999999683e+03
5.542000000000000000e+05,5.542000000000000000e+06,-9.270159700000000157e+03
5.544000000000000000e+05,5.544000000000000000e+06,-9.262175600000000486e+03
5.546000000000000000e+05,5.546000000000000000e+06,-9.265231400000000576e+03
5.548000000000000000e+05,5.548000000000000000e+06,-9.249684800000000905e+03
5.550000000000000000e+05,5.550000000000000000e+06,-9.260058899999999994e+03
5.552000000000000000e+05,5.552000000000000000e+06,-9.268835800000000745e+03
5.554000000000000000e+05,5.554000000000000000e+06,-9.254700399999999718e+03
5.556000000000000000e+05,5.556000000000000000e+06,-9.257805000000000291e+03
5.558000000000000000e+05,5.558000000000000000e+06,-9.266768200000000434e+03
5.560000000000000000e+05,5.560000000000000000e+06,-9.252792799999999261e+03
5.562000000000000000e+05,5.562000000000000000e+06,-9.257207800000000134e+03
5.564000000000000000e+05,5.564000000000000000e+06,-9.270567399999999907e+03
5.566000000000000000e+05,5.566000000000000000e+06,-9.261414199999999255e+03
5.568000000000000000e+05,5.568000000000000000e+06,-9.249336799999999130e+03
5.570000000000000000e+05,5.570000000000000000e+06,-9.264284499999999753e+03
5.572000000000000000e+05,5.572000000000000000e+06,-9.257368300000000090e+03
5.574000000000000000e+05,5.574000000000000000e+06,-9.262785700000000361e+03
5.576000000000000000e+05,5.576000000000000000e+06,-9.261666300000000774e+03
5.578000000000000000e+05,5.578000000000000000e+06,-9.256634099999999307e+03
5.580000000000000000e+05,5.580000000000000000e+06,-9.256436100000000806e+03
5.582000000000000000e+05,5.582000000000000000e+06,-9.256609800000000178e+03
5.584000000000000000e+05,5.584000000000000000e+06,-9.249952499999999418e+03
5.586000000000000000e+05,5.586000000000000000e+06,-9.263886800000000221e+03
5.588000000000000000e+05,5.588000000000000000e+06,-9.253157999999999447e+03
5.590000000000000000e+05,5.590000000000000000e+06,-9.250155500000000757e+03
5.592000000000000000e+05,5.592000000000000000e+06,-9.265628399999999601e+03
5.594000000000000000e+05,5.594000000000000000e+06,-9.267137199999999211e+03
5.596000000000000000e+05,5.596000000000000000e+06,-9.255988900000000285e+03
5.598000000000000000e+05,5.598000000000000000e+06,-9.263661200000000463e+03
5.600000000000000000e+05,5.600000000000000000e+06,-9.272217300000000250e+03
5.602000000000000000e+05,5.602000000000000000e+06,-9.271186799999999494e+03
5.604000000000000000e+05,5.604000000000000000e+06,-9.248441899999999805e+03
5.606000000000000000e+05,5.606000000000000000e+06,-9.267505600000000413e+03
5.608000000000000000e+05,5.608000000000000000e+06,-9.269534100000000763e+03
5.610000000000000000e+05,5.610000000000000000e+06,-9.254076300000000629e+03
5.612000000000000000e+05,5.612000000000000000e+06,-9.259468999999999141e+03
5.614000000000000000e+05,5.614000000000000000e+06,-9.265067499999999200e+03
5.616000000000000000e+05,5.616000000000000000e+06,-9.258288000000000466e+03
5.618000000000000000e+05,5.618000000000000000e+06,-9.250220699999999852e+03
5.620000000000000000e+05,5.620000000000000000e+06,-9.251900999999999840e+03
5.622000000000000000e+05,5.622000000000000000e+06,-9.259329599999999118e+03
5.624000000000000000e+05,5.624000000000000000e+06,-9.260918400000000474e+03
5.626000000000000000e+05,5.626000000000000000e+06,-9.256773800000000847e+03
5.628000000000000000e+05,5.628000000000000000e+06,-9.252385000000000218e+03
5.630000000000000000e+05,5.630000000000000000e+06,-9.261208199999999124e+03
5.632000000000000000e+05,5.632000000000000000e+06,-9.263260399999999208e+03
5.634000000000000000e+05,5.634000000000000000e+06,-9.252370199999999386e+03
5.636000000000000000e+05,5.636000000000000000e+06,-9.249374599999999191e+03
5.638000000000000000e+05,5.638000000000000000e+06,-9.259808699999999590e+03
5.640000000000000000e+05,5.640000000000000000e+06,-9.262273999999999432e+03
5.642000000000000000e+05,5.642000000000000000e+06,-9.243363900000000285e+03
5.644000000000000000e+05,5.644000000000000000e+06,-9.260064399999999296e+03
5.646000000000000000e+05,5.646000000000000000e+06,-9.256209000000000742e+03
5.648000000000000000e+05,5.648000000000000000e+06,-9.259319299999999203e+03
5.650000000000000000e+05,5.650000000000000000e+06,-9.262767499999999927e+03
5.652000000000000000e+05,5.652000000000000000e+06,-9.248515900000000329e+03
5.654000000000000000e+05,5.654000000000000000e+06,-9.256976699999999255e+03
5.656000000000000000e+05,5.656000000000000000e+06,-9.257030000000000655e+03
5.658000000000000000e+05,5.658000000000000000e+06,-9.261182199999999284e+03
5.660000000000000000e+05,5.660000000000000000e+06,-9.259321900000000824e+03
5.662000000000000000e+05,5.662000000000000000e+06,-9.261882999999999811e+03
5.664000000000000000e+05,5.664000000000000000e+06,-9.250222900000000664e+03
5.666000000000000000e+05,5.666000000000000000e+06,-9.249079400000000533e+03
5.668000000000000000e+05,5.668000000000000000e+06,-9.257288699999999153e+03
5.670000000000000000e+05,5.670000000000000000e+06,-9.251962999999999738e+03
5.672000000000000000e+05,5.672000000000000000e+06,-9.260408400000000256e+03
5.674000000000000000e+05,5.674000000000000000e+06,-9.256190399999999499e+03
5.676000000000000000e+05,5.676000000000000000e+06,-9.256484700000000885e+03
5.678000000000000000e+05,5.678000000000000000e+06,-9.265639800000000832e+03
5.680000000000000000e+05,5.680000000000000000e+06,-9.254134599999999409e+03
5.682000000000000000e+05,5.682000000000000000e+06,-9.259754800000000614e+03
5.684000000000000000e+05,5.684000000000000000e+06,-9.261799999999999272e+03
5.686000000000000000e+05,5.686000000000000000e+06,-9.262750299999999697e+03
5.688000000000000000e+05,5.688000000000000000e+06,-9.245786799999999857e+03
5.690000000000000000e+05,5.690000000000000000e+06,-9.259539000000000669e+03
5.692000000000000000e+05,5.692000000000000000e+06,-9.255677200000000084e+03
5.694000000000000000e+05,5.694000000000000000e+06,-9.252695499999999811e+03
5.696000000000000000e+05,5.696000000000000000e+06,-9.257511000000000422e+03
5.698000000000000000e+05,5.698000000000000000e+06,-9.258515400000000227e+03
5.700000000000000000e+05,5.700000000000000000e+06,-9.249266200000000026e+03
5.702000000000000000e+05,5.702000000000000000e+06,-9.244120000000000800e+03
5.704000000000000000e+05,5.704000000000000000e+06,-9.261654099999999744e+03
5.706000000000000000e+05,5.706000000000000000e+06,-9.258179799999999886e+03
5.708000000000000000e+05,5.708000000000000000e+06,-9.248473700000000463e+03
5.710000000000000000e+05,5.710000000000000000e+06,-9.264438299999999799e+03
5.712000000000000000e+05,5.712000000000000000e+06,-9.254359899999999470e+03
5.714000000000000000e+05,5.714000000000000000e+06,-9.247711999999999534e+03
5.716000000000000000e+05,5.716000000000000000e+06,-9.253378899999999703e+03
5.718000000000000000e+05,5.718000000000000000e+06,-9.253193199999999706e+03
5.720000000000000000e+05,5.720000000000000000e+06,-9.255088499999999840e+03
5.722000000000000000e+05,5.722000000000000000e+06,-9.255709100000000035e+03
5.724000000000000000e+05,5.724000000000000000e+06,-9.254051900000000387e+03
5.726000000000000000e+05,5.726000000000000000e+06,-9.259537599999999657e+03
5.728000000000000000e+05,5.728000000000000000e+06,-9.258696200000000317e+03
5.730000000000000000e+05,5.730000000000000000e+06,-9.254642499999999927e+03
5.732000000000000000e+05,5.732000000000000000e+06,-9.258395500000000538e+03
5.734000000000000000e+05,5.734000000000000000e+06,-9.251498999999999796e+03
5.736000000000000000e+05,5.736000000000000000e+06,-9.255206299999999828e+03
5.738000000000000000e+05,5.738000000000000000e+06,-9.259111199999999371e+03
5.740000000000000000e+05,5.740000000000000000e+06,-9.253571500000000015e+03
5.742000000000000000e+05,5.742000000000000000e+06,-9.262864100000000690e+03
5.744000000000000000e+05,5.744000000000000000e+06,-9.272020500000000538e+03
5.746000000000000000e+05,5.746000000000000000e+06,-9.256016200000000026e+03
5.748000000000000000e+05,5.748000000000000000e+06,-9.250789099999999962e+03
5.750000000000000000e+05,5.750000000000000000e+06,-9.247285599999999249e+03
5.752000000000000000e+05,5.752000000000000000e+06,-9.257229100000000471e+03
5.754000000000000000e+05,5.754000000000000000e+06,-9.257436400000000503e+03
5.756000000000000000e+05,5.756000000000000000e+06,-9.257801199999999881e+03
5.758000000000000000e+05,5.758000000000000000e+06,-9.253034900000000562e+03
5.760000000000000000e+05,5.760000000000000000e+06,-9.241672399999999470e+03
5.762000000000000000e+05,5.762000000000000000e+06,-9.262152099999999336e+03
5.764000000000000000e+05,5.764000000000000000e+06,-9.249957700000000841e+03
5.766000000000000000e+05,5.766000000000000000e+06,-9.242879600000000210e+03
5.768000000000000000e+05,5.768000000000000000e+06,-9.263381799999999203e+03
5.770000000000000000e+05,5.770000000000000000e+06,-9.244381999999999607e+03
5.772000000000000000e+05,5.772000000000000000e+06,-9.240306500000000597e+03
5.774000000000000000e+05,5.774000000000000000e+06,-9.248768799999999828e+03
5.776000000000000000e+05,5.776000000000000000e+06,-9.256380999999999403e+03
5.778000000000000000e+05,5.778000000000000000e+06,-9.257192100000000210e+03
5.780000000000000000e+05,5.780000000000000000e+06,-9.246324699999999211e+03
5.782000000000000000e+05,5.782000000000000000e+06,-9.257716599999999744e+03
5.784000000000000000e+05,5.784000000000000000e+06,-9.253431300000000192e+03
5.786000000000000000e+05,5.786000000000000000e+06,-9.250688399999999092e+03
5.788000000000000000e+05,5.788000000000000000e+06,-9.256062400000000707e+03
5.790000000000000000e+05,5.790000000000000000e+06,-9.256309400000000096e+03
5.792000000000000000e+05,5.792000000000000000e+06,-9.260901200000000244e+03
5.794000000000000000e+05,5.794000000000000000e+06,-9.260929700000000594e+03
5.796000000000000000e+05,5.796000000000000000e+06,-9.256668400000000474e+03
5.798000000000000000e+05,5.798000000000000000e+06,-9.253184800000000905e+03
5.800000000000000000e+05,5.800000000000000000e+06,-9.255477100000000064e+03
5.802000000000000000e+05,5.802000000000000000e+06,-9.253357599999999366e+03
5.804000000000000000e+05,5.804000000000000000e+06,-9.250676100000000588e+03
5.806000000000000000e+05,5.806000000000000000e+06,-9.261375200000000405e+03
5.808000000000000000e+05,5.808000000000000000e+06,-9.251901099999999133e+03
5.810000000000000000e+05,5.810000000000000000e+06,-9.244290800000000672e+03
5.812000000000000000e+05,5.812000000000000000e+06,-9.264710999999999331e+03
5.814000000000000000e+05,5.814000000000000000e+06,-9.258476399999999558e+03
5.816000000000000000e+05,5.816000000000000000e+06,-9.254748400000000402e+03
5.818000000000000000e+05,5.818000000000000000e+06,-9.253154699999999139e+03
5.820000000000000000e+05,5.820000000000000000e+06,-9.260764400000000023e+03
5.822000000000000000e+05,5.822000000000000000e+06,-9.254943300000000818e+03
5.824000000000000000e+05,5.824000000000000000e+06,-9.245672699999999168e+03
5.826000000000000000e+05,5.826000000000000000e+06,-9.258920400000000882e+03
5.828000000000000000e+05,5.828000000000000000e+06,-9.248145399999999427e+03
5.830000000000000000e+05,5.830000000000000000e+06,-9.237149299999999130e+03
5.832000000000000000e+05,5.832000000000000000e+06,-9.256696700000000419e+03
5.834000000000000000e+05,5.834000000000000000e+06,-9.251511300000000119e+03
5.836000000000000000e+05,5.836000000000000000e+06,-9.246043999999999869e+03
5.838000000000000000e+05,5.838000000000000000e+06,-9.251255499999999302e+03
5.840000000000000000e+05,5.840000000000000000e+06,-9.260926999999999680e+03
5.842000000000000000e+05,5.842000000000000000e+06,-9.259329400000000533e+03
5.844000000000000000e+05,5.844000000000000000e+06,-9.242962299999999232e+03
5.846000000000000000e+05,5.846000000000000000e+06,-9.251975599999999758e+03
5.848000000000000000e+05,5.848000000000000000e+06,-9.250064000000000306e+03
5.850000000000000000e+05,5.850000000000000000e+06,-9.254901599999999235e+03
5.852000000000000000e+05,5.852000000000000000e+06,-9.256758700000000317e+03
5.854000000000000000e+05,5.854000000000000000e+06,-9.253919400000000678e+03
5.856000000000000000e+05,5.856000000000000000e+06,-9.245166499999999360e+03
5.858000000000000000e+05,5.858000000000000000e+06,-9.251323899999999412e+03
5.860000000000000000e+05,5.860000000000000000e+06,-9.255744599999999991e+03
5.862000000000000000e+05,5.862000000000000000e+06,-9.261739999999999782e+03
5.864000000000000000e+05,5.864000000000000000e+06,-9.249416699999999764e+03
5.866000000000000000e+05,5.866000000000000000e+06,-9.243960399999999936e+03
5.868000000000000000e+05,5.868000000000000000e+06,-9.262210199999999531e+03
5.870000000000000000e+05,5.870000000000000000e+06,-9.249899600000000646e+03
5.872000000000000000e+05,5.872000000000000000e+06,-9.240248100000000704e+03
5.874000000000000000e+05,5.874000000000000000e+06,-9.250645200000000841e+03
5.876000000000000000e+05,5.876000000000000000e+06,-9.257385299999999916e+03
5.878000000000000000e+05,5.878000000000000000e+06,-9.240701699999999619e+03
5.880000000000000000e+05,5.880000000000000000e+06,-9.247875799999999799e+03
